EVI,LAI_proxy,NDVI,NDVI_AUC_s1,NDVI_AUC_s2,NDVI_peak_s1,NDVI_peak_s2,NDVI_slope_early_s1,NDVI_slope_early_s2,VH,VH_VV_ratio,VV,aspect,country_iso,elevation,precipitation_total_mm,s1_count,s1_coverage_ratio,s2_count,s2_valid_pixel_ratio,region_id,slope,temperature_mean_C,year,region_name,NDVI_x_precipitation,NDVI_growth_rate,NDVI_anomaly,precipitation_anomaly_mm,heat_stress_days_proxy,drought_proxy,active_temp_days_above_10,active_temp_degree_days,era5_precipitation_mm,era5_temperature_mean_C,snow_depth_m,vol_soil_water_l1,vol_soil_water_l2,vol_soil_water_l3,water_retention_33kpa,water_retention_1500kpa,GTC,crop,synthetic_yield_index,yield_tpha,yield_5y_mean,yield_5y_std,NDVI_peak_z,precipitation_anomaly_z,VH_VV_ratio_z,temperature_anomaly_z,temperature_anomaly,yield_anomaly_pct,yield_zscore,risk_category,p10,p50,p90
0.1655786080807277,0.2146005843156658,0.1012975139466175,14.210761372765122,12.329876399197351,0.1368032711018747,0.106175983135019,-0.0026382193642252,0.0006115925782223,-22.30050331157076,1.3664453682000623,-16.472592998536065,162.1994120199351,TKM,147.94942259111755,129.9637591758152,46.0,1.0,65.0,1.0,10190150B1081119801356,0.4979671121594045,17.67206084130743,2015,,13.165005707666978,,0.0109296541427797,4.542289665416135,7.672060841307431,1.0,232.23322475570043,3477.166096296123,137.22175936700296,17.587678987005173,0.0002181118738246,0.0795527146056016,0.125630698419757,0.1646312854191854,0.2863177723617373,0.1550041638444726,0.3946367690435368,wheat,7.398476674862081,2.1479695334972417,2.1992167260593933,0.0478385298801999,-1.5149461975438243,0.0783534022856713,-0.0154301838616264,-0.7921051044660482,-0.4678985678760696,7.398476674862081,-1.0713282323899278,High,6.897861257313722,6.923917772772668,6.951304651687407
0.1655786080807277,0.2146005843156658,0.1012975139466175,14.210761372765122,12.329876399197351,0.1368032711018747,0.106175983135019,-0.0026382193642252,0.0006115925782223,-22.30050331157076,1.3664453682000623,-16.472592998536065,162.1994120199351,TKM,147.94942259111755,129.9637591758152,46.0,1.0,65.0,1.0,10190150B1081119801356,0.4979671121594045,17.67206084130743,2015,,13.165005707666978,,0.0109296541427797,4.542289665416135,7.672060841307431,1.0,232.23322475570043,3477.166096296123,137.22175936700296,17.587678987005173,0.0002181118738246,0.0795527146056016,0.125630698419757,0.1646312854191854,0.2863177723617373,0.1550041638444726,0.3946367690435368,cotton,7.398476674862081,2.1479695334972417,2.1992167260593933,0.0478385298801999,-1.5149461975438243,0.0783534022856713,-0.0154301838616264,-0.7921051044660482,-0.4678985678760696,7.398476674862081,-1.0713282323899278,High,6.897861257313722,6.923917772772668,6.951304651687407
0.1655786080807277,0.2146005843156658,0.1012975139466175,14.210761372765122,12.329876399197351,0.1368032711018747,0.106175983135019,-0.0026382193642252,0.0006115925782223,-22.30050331157076,1.3664453682000623,-16.472592998536065,162.1994120199351,TKM,147.94942259111755,129.9637591758152,46.0,1.0,65.0,1.0,10190150B1081119801356,0.4979671121594045,17.67206084130743,2015,,13.165005707666978,,0.0109296541427797,4.542289665416135,7.672060841307431,1.0,232.23322475570043,3477.166096296123,137.22175936700296,17.587678987005173,0.0002181118738246,0.0795527146056016,0.125630698419757,0.1646312854191854,0.2863177723617373,0.1550041638444726,0.3946367690435368,rice,7.398476674862081,2.1479695334972417,2.1992167260593933,0.0478385298801999,-1.5149461975438243,0.0783534022856713,-0.0154301838616264,-0.7921051044660482,-0.4678985678760696,7.398476674862081,-1.0713282323899278,High,6.897861257313722,6.923917772772668,6.951304651687407
0.1550309238398434,0.2018823970544012,0.0955373508926882,15.196072390620555,11.53178633357097,0.1470130986169245,0.1091828332281931,-0.0044878951759722,-5.9530377052328685e-05,-25.375196792354163,1.3998755280648918,-18.16034259268018,162.19941201993512,TKM,147.94942259111755,116.85081215626325,828.0,1.0,1138.0,1.0,10190150B1081119801356,0.4979671121594046,17.696085754778295,2017,,11.163617043068516,0.0058911269202963,0.0051694910888504,-8.570657354135818,7.696085754778295,1.0,244.6439087947884,3613.922777852852,115.27446038461848,17.605017034702648,0.0010794272841808,0.0665549783466061,0.1132342666629628,0.1627625781477855,0.2863177723617373,0.1550041638444726,0.3189732251365558,wheat,7.376519376651991,2.14753038753304,2.134950308391864,0.0184119647156135,-1.470924317255859,-0.1478417743003471,-0.0137340577257125,-0.7514333480188965,-0.4438736544052055,7.376519376651991,-1.0805086273748612,High,6.722947851091845,6.7421172562865435,6.76902650273268
0.1550309238398434,0.2018823970544012,0.0955373508926882,15.196072390620555,11.53178633357097,0.1470130986169245,0.1091828332281931,-0.0044878951759722,-5.9530377052328685e-05,-25.375196792354163,1.3998755280648918,-18.16034259268018,162.19941201993512,TKM,147.94942259111755,116.85081215626325,828.0,1.0,1138.0,1.0,10190150B1081119801356,0.4979671121594046,17.696085754778295,2017,,11.163617043068516,0.0058911269202963,0.0051694910888504,-8.570657354135818,7.696085754778295,1.0,244.6439087947884,3613.922777852852,115.27446038461848,17.605017034702648,0.0010794272841808,0.0665549783466061,0.1132342666629628,0.1627625781477855,0.2863177723617373,0.1550041638444726,0.3189732251365558,cotton,7.376519376651991,2.14753038753304,2.134950308391864,0.0184119647156135,-1.470924317255859,-0.1478417743003471,-0.0137340577257125,-0.7514333480188965,-0.4438736544052055,7.376519376651991,-1.0805086273748612,High,6.722947851091845,6.7421172562865435,6.76902650273268
0.1550309238398434,0.2018823970544012,0.0955373508926882,15.196072390620555,11.53178633357097,0.1470130986169245,0.1091828332281931,-0.0044878951759722,-5.9530377052328685e-05,-25.375196792354163,1.3998755280648918,-18.16034259268018,162.19941201993512,TKM,147.94942259111755,116.85081215626325,828.0,1.0,1138.0,1.0,10190150B1081119801356,0.4979671121594046,17.696085754778295,2017,,11.163617043068516,0.0058911269202963,0.0051694910888504,-8.570657354135818,7.696085754778295,1.0,244.6439087947884,3613.922777852852,115.27446038461848,17.605017034702648,0.0010794272841808,0.0665549783466061,0.1132342666629628,0.1627625781477855,0.2863177723617373,0.1550041638444726,0.3189732251365558,rice,7.376519376651991,2.14753038753304,2.134950308391864,0.0184119647156135,-1.470924317255859,-0.1478417743003471,-0.0137340577257125,-0.7514333480188965,-0.4438736544052055,7.376519376651991,-1.0805086273748612,High,6.722947851091845,6.7421172562865435,6.76902650273268
0.1396055123372088,0.1752306519249493,0.0834119981710098,13.183569135504912,9.823250328211753,0.1086595713758332,0.0892750965558547,-0.0021978126667137,-0.0005090067975848,-26.63625822776376,1.4376800377786685,-18.564692682138787,162.19941201993504,TKM,147.94942259111755,137.34887235563372,925.0,1.0,839.0,1.0,10190150B1081119801356,0.4979671121594045,17.85450923941737,2018,,11.45654388971838,-0.0121253527216783,-0.0069558616328279,11.927402845234653,7.8545092394173714,1.0,247.2442996742672,3520.5337039162305,115.3506463009988,17.76253294286536,0.0003762830239905,0.0690962089282127,0.0982877430492806,0.1613895231155527,0.2863177723617373,0.1550041638444726,0.3276510211297881,wheat,7.321536195880149,2.146430723917603,2.1391436681055893,0.0149081527833123,-1.664979923471651,0.205744825230188,-0.0118159928034921,-0.483238359905258,-0.2854501697661291,7.321536195880149,-1.1034972169628798,High,6.821713153837306,6.842503818038338,6.869132463703024
0.1396055123372088,0.1752306519249493,0.0834119981710098,13.183569135504912,9.823250328211753,0.1086595713758332,0.0892750965558547,-0.0021978126667137,-0.0005090067975848,-26.63625822776376,1.4376800377786685,-18.564692682138787,162.19941201993504,TKM,147.94942259111755,137.34887235563372,925.0,1.0,839.0,1.0,10190150B1081119801356,0.4979671121594045,17.85450923941737,2018,,11.45654388971838,-0.0121253527216783,-0.0069558616328279,11.927402845234653,7.8545092394173714,1.0,247.2442996742672,3520.5337039162305,115.3506463009988,17.76253294286536,0.0003762830239905,0.0690962089282127,0.0982877430492806,0.1613895231155527,0.2863177723617373,0.1550041638444726,0.3276510211297881,cotton,7.321536195880149,2.146430723917603,2.1391436681055893,0.0149081527833123,-1.664979923471651,0.205744825230188,-0.0118159928034921,-0.483238359905258,-0.2854501697661291,7.321536195880149,-1.1034972169628798,High,6.821713153837306,6.842503818038338,6.869132463703024
0.1396055123372088,0.1752306519249493,0.0834119981710098,13.183569135504912,9.823250328211753,0.1086595713758332,0.0892750965558547,-0.0021978126667137,-0.0005090067975848,-26.63625822776376,1.4376800377786685,-18.564692682138787,162.19941201993504,TKM,147.94942259111755,137.34887235563372,925.0,1.0,839.0,1.0,10190150B1081119801356,0.4979671121594045,17.85450923941737,2018,,11.45654388971838,-0.0121253527216783,-0.0069558616328279,11.927402845234653,7.8545092394173714,1.0,247.2442996742672,3520.5337039162305,115.3506463009988,17.76253294286536,0.0003762830239905,0.0690962089282127,0.0982877430492806,0.1613895231155527,0.2863177723617373,0.1550041638444726,0.3276510211297881,rice,7.321536195880149,2.146430723917603,2.1391436681055893,0.0149081527833123,-1.664979923471651,0.205744825230188,-0.0118159928034921,-0.483238359905258,-0.2854501697661291,7.321536195880149,-1.1034972169628798,High,6.821713153837306,6.842503818038338,6.869132463703024
0.1724270248307801,0.2263954793332429,0.1066828814909816,18.24587206981255,12.849283873082031,0.208113633738712,0.1369203500136914,-0.0044145564887946,0.0017223951715899,-25.8938557333595,1.4577455002683022,-17.80069781188997,162.1994120199351,TKM,147.94942259111758,163.5554976826189,912.0,1.0,6579.0,1.0,10190150B1081119801356,0.4979671121594045,18.204256968533784,2019,,17.448571776473347,0.0232708833199717,0.0163150216871438,38.13402817221983,8.204256968533784,1.0,249.44364820846903,3554.3785929308224,160.6383285724288,18.13320209616884,0.0002326243683816,0.0922308215038158,0.1296649278242149,0.1602739475514577,0.2863177723617373,0.1550041638444726,0.4519449022451257,wheat,6.491128544946534,2.1298225708989307,2.140965432058593,0.0127060605700156,-1.1750240765141802,0.6578027977608799,-0.0107979433686261,0.108849285855386,0.0642975593502832,6.491128544946534,-1.4506924939563843,High,7.372234156632295,7.391842157223506,7.415642846525884
